user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,80,74,0.0,0.5869838708333334
True,piano,80,81,0.618556,0.807988775
False,piano,80,43,0.618556,0.9117257708333334
True,piano,80,81,0.8163650541666667,0.9213907083333334
True,piano,80,81,0.927834,1.117266775
False,piano,80,54,0.927834,1.2210037708333334
False,piano,80,59,0.927834,1.2210037708333334
False,piano,80,62,0.927834,1.2210037708333334
True,piano,80,81,1.1256430541666667,1.2306687083333334
True,piano,80,81,1.237112,1.5302817708333334
False,piano,80,43,1.237112,1.5302817708333334
True,piano,80,76,1.5309261,1.6230651708333335
False,piano,80,54,1.5463900000000002,1.8395597708333333
False,piano,80,59,1.5463900000000002,1.8395597708333333
False,piano,80,62,1.5463900000000002,1.8395597708333333
True,piano,80,78,1.5895600541666668,1.820874225
True,piano,80,76,1.855668,2.045100775
False,piano,80,43,1.855668,2.1488377708333335
True,piano,80,76,2.0534770541666667,2.1585027083333332
True,piano,80,76,2.164946,2.3543787750000003
False,piano,80,54,2.164946,2.4581157708333334
False,piano,80,59,2.164946,2.4581157708333334
False,piano,80,62,2.164946,2.4581157708333334
True,piano,80,76,2.3627550541666666,2.4677807083333336
True,piano,80,76,2.474224,2.7673937708333334
False,piano,80,43,2.474224,2.7673937708333334
True,piano,80,74,2.783502,3.0766717708333333
False,piano,80,54,2.783502,3.0766717708333333
False,piano,80,59,2.783502,3.0766717708333333
False,piano,80,62,2.783502,3.0766717708333333
True,piano,80,76,3.0927800000000003,3.3859497708333333
False,piano,80,42,3.0927800000000003,3.3859497708333333
True,piano,80,76,3.4020580000000002,3.591490775
False,piano,80,52,3.4020580000000002,3.6952277708333336
False,piano,80,57,3.4020580000000002,3.6952277708333336
False,piano,80,62,3.4020580000000002,3.6952277708333336
True,piano,80,76,3.599867054166667,3.7048927083333334
True,piano,80,76,3.711336,4.004505770833333
False,piano,80,42,3.711336,4.004505770833333
True,piano,80,78,4.020614,4.210046775
False,piano,80,52,4.020614,4.313783770833333
False,piano,80,57,4.020614,4.313783770833333
False,piano,80,62,4.020614,4.313783770833333
True,piano,80,78,4.218423054166667,4.323448708333333
True,piano,80,74,4.329892,5.504504070833334
False,piano,80,42,4.329892,4.623061770833334
False,piano,80,52,4.63917,4.932339770833334
False,piano,80,57,4.63917,4.932339770833334
False,piano,80,62,4.63917,4.932339770833334
False,piano,80,42,4.948448,5.241617770833334
False,piano,80,52,5.257726,5.550895770833334
False,piano,80,57,5.257726,5.550895770833334
False,piano,80,62,5.257726,5.550895770833334
True,piano,80,81,5.567004,5.756436775
False,piano,80,45,5.567004,5.860173770833334
True,piano,80,81,5.764813054166667,5.869838708333334
True,piano,80,81,5.876282,6.065714775
False,piano,80,52,5.876282,6.169451770833334
False,piano,80,55,5.876282,6.169451770833334
False,piano,80,61,5.876282,6.169451770833334
True,piano,80,81,6.074091054166667,6.179116708333334
True,piano,80,81,6.185560000000001,6.478729770833334
False,piano,80,45,6.185560000000001,6.478729770833334
True,piano,80,83,6.4948380000000006,6.7880077708333335
False,piano,80,52,6.4948380000000006,6.7880077708333335
False,piano,80,55,6.4948380000000006,6.7880077708333335
False,piano,80,61,6.4948380000000006,6.7880077708333335
True,piano,80,86,6.8041160000000005,6.993548775
False,piano,80,45,6.8041160000000005,7.0972857708333335
True,piano,80,86,7.001925054166667,7.106950708333334
True,piano,80,83,7.113394,7.302826775000001
False,piano,80,52,7.113394,7.406563770833333
False,piano,80,55,7.113394,7.406563770833333
False,piano,80,61,7.113394,7.406563770833333
True,piano,80,83,7.311203054166667,7.416228708333334
True,piano,80,81,7.422672,7.612104775000001
False,piano,80,45,7.422672,7.715841770833333
True,piano,80,81,7.6204810541666665,7.7255067083333335
True,piano,80,78,7.73195,7.9213827750000005
False,piano,80,52,7.73195,8.025119770833333
False,piano,80,55,7.73195,8.025119770833333
False,piano,80,61,7.73195,8.025119770833333
True,piano,80,78,7.929759054166667,8.034784708333333
True,piano,80,76,8.041228,8.230660775
False,piano,80,47,8.041228,8.334397770833334
True,piano,80,76,8.239037054166667,8.344062708333334
True,piano,80,74,8.350506000000001,8.539938775
False,piano,80,54,8.350506000000001,8.643675770833333
False,piano,80,57,8.350506000000001,8.643675770833333
False,piano,80,62,8.350506000000001,8.643675770833333
True,piano,80,74,8.548315054166666,8.653340708333333
True,piano,80,76,8.659784,8.952953770833334
False,piano,80,47,8.659784,8.952953770833334
True,piano,80,81,8.969062000000001,9.158494775000001
False,piano,80,54,8.969062000000001,9.262231770833333
False,piano,80,57,8.969062000000001,9.262231770833333
False,piano,80,62,8.969062000000001,9.262231770833333
True,piano,80,81,9.166871054166666,9.271896708333333
True,piano,80,78,9.27834,9.865323870833334
False,piano,80,47,9.27834,9.571509770833334
False,piano,80,54,9.587618,9.880787770833333
False,piano,80,57,9.587618,9.880787770833333
False,piano,80,62,9.587618,9.880787770833333
True,piano,80,76,9.896896,10.086328775
False,piano,80,47,9.896896,10.190065770833334
True,piano,80,74,10.094705054166667,10.199730708333334
True,piano,80,71,10.206174,10.395606775000001
False,piano,80,54,10.206174,10.499343770833335
False,piano,80,57,10.206174,10.499343770833335
False,piano,80,62,10.206174,10.499343770833335
True,piano,80,69,10.403983054166668,10.509008708333333
True,piano,80,71,10.515452,10.704884775
False,piano,80,43,10.515452,10.808621770833334
True,piano,80,71,10.713261054166667,10.818286708333334
