user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,64,75,0.0,0.15763873125
False,piano,64,47,0.0,0.47430508125000004
True,piano,64,71,0.1666665,0.39930515625
True,piano,64,66,0.49999950000000004,0.65763823125
True,piano,64,63,0.666666,0.98263790625
True,piano,64,68,0.666666,0.98263790625
True,piano,64,71,0.666666,0.98263790625
False,piano,64,40,0.666666,1.00208233125
True,piano,64,71,0.9999990000000001,1.13263775625
False,piano,64,56,0.9999990000000001,1.4430541125
False,piano,64,59,0.9999990000000001,1.4430541125
False,piano,64,63,0.9999990000000001,1.4430541125
True,piano,64,71,1.1666655000000001,1.2993042562500001
True,piano,64,71,1.333332,1.46597075625
True,piano,64,71,1.4999985,1.63263725625
False,piano,64,40,1.4999985,1.6673594437500001
True,piano,64,75,1.666665,1.93263695625
False,piano,64,56,1.666665,1.94097028125
False,piano,64,59,1.666665,1.94097028125
False,piano,64,63,1.666665,1.94097028125
True,piano,64,63,1.9999980000000002,2.31596990625
True,piano,64,67,1.9999980000000002,2.31596990625
True,piano,64,73,1.9999980000000002,2.31596990625
False,piano,64,40,1.9999980000000002,2.33541433125
True,piano,64,75,2.3333310000000003,2.64930290625
False,piano,64,55,2.3333310000000003,2.7763861125
False,piano,64,59,2.3333310000000003,2.7763861125
False,piano,64,63,2.3333310000000003,2.7763861125
True,piano,64,75,2.666664,2.82430273125
True,piano,64,71,2.8333305,3.06596915625
False,piano,64,40,2.8333305,3.00069144375
False,piano,64,55,2.999997,3.2743022812500002
False,piano,64,59,2.999997,3.2743022812500002
False,piano,64,63,2.999997,3.2743022812500002
True,piano,64,66,3.1666635000000003,3.32430223125
True,piano,64,63,3.33333,3.6493019062500003
True,piano,64,66,3.33333,3.6493019062500003
True,piano,64,71,3.33333,3.6493019062500003
False,piano,64,39,3.33333,3.66874633125
True,piano,64,71,3.6666630000000002,3.79930175625
False,piano,64,54,3.6666630000000002,4.1097181125
False,piano,64,61,3.6666630000000002,4.1097181125
False,piano,64,51,3.6666630000000002,4.1659680562500006
True,piano,64,71,3.8333295,3.96596825625
True,piano,64,71,3.9999960000000003,4.13263475625
True,piano,64,71,4.1666625,4.29930125625
False,piano,64,39,4.1666625,4.3340234437500005
True,piano,64,80,4.333329,4.5993009562500005
False,piano,64,51,4.333329,4.60763428125
False,piano,64,54,4.333329,4.60763428125
False,piano,64,61,4.333329,4.60763428125
True,piano,64,71,4.6666620000000005,4.98263390625
True,piano,64,78,4.6666620000000005,4.98263390625
False,piano,64,42,4.6666620000000005,5.00207833125
True,piano,64,71,4.999995,5.31596690625
False,piano,64,54,4.999995,5.4430501125
False,piano,64,59,4.999995,5.4430501125
False,piano,64,63,4.999995,5.4430501125
True,piano,64,75,5.333328,5.49096673125
True,piano,64,71,5.499994500000001,5.73263315625
False,piano,64,42,5.499994500000001,5.66735544375
False,piano,64,54,5.666661,5.940966281250001
False,piano,64,59,5.666661,5.940966281250001
False,piano,64,63,5.666661,5.940966281250001
True,piano,64,66,5.8333275,5.99096623125
True,piano,64,63,5.999994,6.31596590625
True,piano,64,68,5.999994,6.31596590625
True,piano,64,71,5.999994,6.31596590625
False,piano,64,40,5.999994,6.33541033125
True,piano,64,71,6.333327000000001,6.46596575625
False,piano,64,56,6.333327000000001,6.7763821125
False,piano,64,59,6.333327000000001,6.7763821125
False,piano,64,63,6.333327000000001,6.7763821125
True,piano,64,71,6.4999935,6.63263225625
True,piano,64,71,6.66666,6.79929875625
True,piano,64,71,6.8333265,6.9659652562500005
False,piano,64,40,6.8333265,7.00068744375
True,piano,64,75,6.999993,7.26596495625
False,piano,64,56,6.999993,7.27429828125
False,piano,64,59,6.999993,7.27429828125
False,piano,64,63,6.999993,7.27429828125
True,piano,64,66,7.3333260000000005,7.64929790625
True,piano,64,73,7.3333260000000005,7.64929790625
False,piano,64,42,7.3333260000000005,7.66874233125
True,piano,64,75,7.666659,7.98263090625
False,piano,64,54,7.666659,8.1097141125
False,piano,64,58,7.666659,8.1097141125
False,piano,64,61,7.666659,8.1097141125
True,piano,64,75,7.999992000000001,8.15763073125
True,piano,64,71,8.1666585,8.39929715625
False,piano,64,42,8.1666585,8.33401944375
False,piano,64,54,8.333325,8.60763028125
False,piano,64,58,8.333325,8.60763028125
False,piano,64,61,8.333325,8.60763028125
True,piano,64,66,8.4999915,8.65763023125
True,piano,64,71,8.666658,9.14096308125
True,piano,64,80,8.666658,9.14096308125
False,piano,64,47,8.666658,9.00207433125
False,piano,64,54,8.999991,9.443046112500001
False,piano,64,63,8.999991,9.443046112500001
False,piano,64,58,8.999991,9.49929605625
True,piano,64,78,9.1666575,9.32429623125
True,piano,64,78,9.333324000000001,9.64929590625
False,piano,64,47,9.499990500000001,9.66735144375
True,piano,64,71,9.666657,9.98262890625
False,piano,64,54,9.666657,9.94096228125
False,piano,64,58,9.666657,9.94096228125
False,piano,64,63,9.666657,9.94096228125
True,piano,64,70,9.99999,10.15762873125
False,piano,64,42,9.99999,10.33540633125
True,piano,64,70,10.1666565,10.32429523125
True,piano,64,71,10.333323,10.64929490625
False,piano,64,54,10.333323,10.7763781125
False,piano,64,59,10.333323,10.7763781125
False,piano,64,63,10.333323,10.7763781125
True,piano,64,75,10.666656,10.824294731250001
True,piano,64,71,10.8333225,11.065961156250001
False,piano,64,42,10.8333225,11.00068344375
False,piano,64,54,10.999989000000001,11.27429428125
False,piano,64,59,10.999989000000001,11.27429428125
False,piano,64,63,10.999989000000001,11.27429428125
True,piano,64,66,11.166655500000001,11.32429423125
True,piano,64,71,11.333322,11.49096073125
True,piano,64,63,11.333322,11.64929390625
True,piano,64,68,11.333322,11.64929390625
False,piano,64,40,11.333322,11.668738331250001
True,piano,64,71,11.4999885,11.65762723125
True,piano,64,71,11.666655,11.932626956250001
False,piano,64,56,11.666655,12.1097101125
False,piano,64,59,11.666655,12.1097101125
False,piano,64,63,11.666655,12.1097101125
