user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,80,70,0.13333349999999997,0.25944476874999994
True,piano,80,72,0.26666699999999993,0.5461117937499999
False,piano,64,51,0.26666699999999993,0.39944494374999995
False,piano,64,56,0.26666699999999993,0.39944494374999995
False,piano,64,60,0.26666699999999993,0.39944494374999995
False,piano,64,63,0.26666699999999993,0.39944494374999995
False,piano,64,51,0.5333339999999999,0.6661119437499998
False,piano,64,56,0.5333339999999999,0.6661119437499998
False,piano,64,60,0.5333339999999999,0.6661119437499998
False,piano,64,63,0.5333339999999999,0.6661119437499998
True,piano,80,79,0.6666674999999999,0.7927787687499999
True,piano,80,77,0.8000009999999999,1.0794457937499997
False,piano,64,51,0.8000009999999999,0.9327789437499998
False,piano,64,56,0.8000009999999999,0.9327789437499998
False,piano,64,60,0.8000009999999999,0.9327789437499998
False,piano,64,63,0.8000009999999999,0.9327789437499998
False,piano,64,51,1.0666679999999997,1.1994459437499998
False,piano,64,56,1.0666679999999997,1.1994459437499998
False,piano,64,60,1.0666679999999997,1.1994459437499998
False,piano,64,63,1.0666679999999997,1.1994459437499998
True,piano,80,68,1.2000014999999997,1.3261127687499998
True,piano,80,70,1.3333349999999997,1.6127797937499997
False,piano,64,51,1.3333349999999997,1.4661129437499998
False,piano,64,56,1.3333349999999997,1.4661129437499998
False,piano,64,59,1.3333349999999997,1.4661129437499998
False,piano,64,63,1.3333349999999997,1.4661129437499998
False,piano,64,51,1.6000019999999997,1.7327799437499998
False,piano,64,56,1.6000019999999997,1.7327799437499998
False,piano,64,59,1.6000019999999997,1.7327799437499998
False,piano,64,63,1.6000019999999997,1.7327799437499998
True,piano,80,77,1.7333354999999997,1.8594467687499996
True,piano,80,75,1.8666689999999997,2.1461137937499997
False,piano,64,51,1.8666689999999997,1.9994469437499995
False,piano,64,56,1.8666689999999997,1.9994469437499995
False,piano,64,59,1.8666689999999997,1.9994469437499995
False,piano,64,63,1.8666689999999997,1.9994469437499995
False,piano,64,51,2.1333359999999995,2.2661139437499997
False,piano,64,56,2.1333359999999995,2.2661139437499997
False,piano,64,59,2.1333359999999995,2.2661139437499997
False,piano,64,63,2.1333359999999995,2.2661139437499997
True,piano,80,70,2.2666694999999994,2.3927807687499993
True,piano,80,82,2.4000029999999994,2.5261142687499993
False,piano,64,50,2.4000029999999994,2.5327809437499997
False,piano,64,55,2.4000029999999994,2.5327809437499997
False,piano,64,58,2.4000029999999994,2.5327809437499997
False,piano,64,62,2.4000029999999994,2.5327809437499997
True,piano,80,82,2.5333364999999994,2.6594477687499993
True,piano,80,82,2.6666699999999994,2.7927812687499993
False,piano,64,50,2.6666699999999994,2.7994479437499993
False,piano,64,55,2.6666699999999994,2.7994479437499993
False,piano,64,58,2.6666699999999994,2.7994479437499993
